단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
143160,KR7143160000,아이디스,ST,2,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,21900,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,22542,500,20110926,10716,5358195000,12,,0,,N,N,645,54,83,66,11,20230331,2346,,N,N,N
143240,KR7143240000,사람인,ST,2,1007,1017,1034,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,22150,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,15312,500,20120221,11674,5837131500,12,,0,,N,N,310,56,57,44,10,20230331,2585,,N,N,N
143540,KR7143540003,영우디에스피,ST,3,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1339,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,95719,500,20141029,44599,22299947500,12,,0,,N,N,36,-25,-27,-27,-28,20230331,597,,N,N,N
144510,KR7144510005,지씨셀,ST,1,1006,0,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,45750,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,56206,500,20160623,15800,7900172000,12,,0,,N,Y,420,8,-20,-28,-2,20230331,7228,,N,N,Y
144960,KR7144960002,뉴파워프라즈마,ST,3,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,787137,100,20161130,43692,4369262400,12,,0,,N,N,711,8,19,9,4,20230331,2800,,N,N,N
145020,KR7145020004,휴젤,ST,1,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,108700,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,64893,500,20151224,12385,6292727500,12,,0,,N,Y,644,185,243,170,8,20230331,13462,FN4,N,N,Y
146320,KR7146320007,비씨엔씨,ST,3,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,19600,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,125041,500,20220303,12760,6380151500,12,,0,,N,N,175,-8,-8,-7,-4,20230331,2501,,N,N,N
147760,KR7147760003,피엠티,ST,3,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4525,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,37599,500,20161212,10819,5409933000,12,,0,,N,N,382,-52,-53,-39,-7,20221231,489,,N,N,N
147830,KR7147830004,제룡산업,ST,3,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4710,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,9052529,500,20120213,20000,10000000000,12,,0,,N,N,593,96,112,91,13,20221231,942,,N,N,N
148140,KR7148140007,비디아이,ST,3,0,1009,1027,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,640,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20171109,43208,21604333500,12,,0,,N,N,0,-9,-8,-8,-36100000,20230331,276,,N,N,N
148150,KR7148150006,세경하이테크,ST,3,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,19400,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,128493,500,20190730,11784,5892140500,12,,0,,N,N,595,46,55,54,12,20230331,2286,,N,N,N
148250,KR7148250004,알엔투테크놀로지,ST,3,1007,1018,1039,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7770,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,157164,500,20160622,7391,3823244500,12,,0,,N,N,45,-5,4,3,3,20230331,574,,N,N,N
148780,KR7148780000,비플라이소프트,ST,3,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1280,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,879413,500,20220620,31445,15722862500,12,,0,,N,N,35,-6,-5,-5,-18,20230331,402,,N,N,N
148930,KR7148930001,에이치와이티씨,ST,3,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10090,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,54190,500,20220809,10095,5047606500,12,,0,,N,N,105,20,28,26,19,20230331,1018,,N,N,N
149950,KR7149950008,아바텍,ST,2,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16260,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,14620,500,20121106,15607,8153750000,12,,0,,N,N,732,-54,-47,-43,-3,20221231,2537,,N,N,N
149980,KR7149980005,하이로닉,ST,3,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7260,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,690562,100,20141217,15337,1533778300,12,,0,,N,N,56,8,2,2,2,20230331,1113,,N,N,N
150840,KR7150840007,인트로메딕,ST,2,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,5850,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20131219,38234,3823402000,12,,0,,N,N,37,-7,-11,-11,-31,20230331,2236,,N,N,N
150900,KR7150900009,파수,ST,3,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7780,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28701,500,20131018,11642,5821461000,12,,0,,N,N,74,-17,-17,-17,-22,20230331,905,,N,N,N
151860,KR7151860004,KG ETS,ST,2,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14130,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,389789,500,20130724,36000,20051860000,12,,0,,N,N,19320,971,1178,879,16,20230331,5086,,N,N,N
151910,KR7151910007,SBW생명과학,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,530,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,267632,100,20120802,177134,17713411800,12,,0,,N,N,130,-1,10,10,10,20230331,938,,N,N,N
153460,KR7153460001,네이블,ST,3,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12172,500,20120719,6530,3265007000,12,,0,,N,N,183,34,39,53,18,20221231,574,,N,N,N
153490,KR7153490008,우리이앤엘,ST,3,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1203,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,123664,500,20130205,51480,25740000000,12,,0,,N,N,252,-13,-4,-6,-3,20230331,619,,N,N,N
153710,KR7153710009,옵티팜,ST,3,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8610,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17460,500,20181026,14669,7334979000,12,,0,,N,N,160,-34,-20,-20,-7,20221231,1263,,N,N,N
154030,KR7154030001,아시아종묘,ST,3,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3530,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,30019,500,20180212,11120,5560419500,9,,0,,N,N,128,6,-9,-6,-5,20230331,392,,N,N,N
154040,KR7154040000,다산솔루에타,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2455,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,90950,500,20131227,15671,7835645000,12,,0,,N,N,370,-14,-42,-33,-50,20230331,384,,N,N,N
155650,KR7155650005,와이엠씨,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6180,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,40889,500,20121115,19474,9987179000,12,,0,,N,N,533,58,66,52,17,20230331,1203,,N,N,N
156100,KR7156100000,엘앤케이바이오,ST,3,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5820,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28756,500,20161130,13405,6702829500,12,,0,,N,N,77,8,19,17,58,20230331,780,,N,N,N
158430,KR7158430009,아톤,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,20300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,8851,500,20191017,4363,2181788500,12,,0,,N,N,137,7,0,-1,-1,20230331,885,,N,N,N
159010,KR7159010008,아스플로,ST,3,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13550,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,138207,500,20211007,13334,6667369500,12,,0,,N,N,223,29,29,26,19,20230331,1806,,N,N,N
159580,KR7159580000,제로투세븐,ST,3,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7460,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,30244,500,20130219,20032,10016318000,12,,0,,N,N,161,14,17,13,7,20230331,1494,,N,N,N
159910,KR7159910009,스킨앤스킨,ST,3,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,151,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1435102,100,20121227,354150,35415074900,12,,0,,N,N,55,-20,-20,-20,-30,20230331,534,,N,N,N
160550,KR7160550000,NEW,ST,2,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7060,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,190499,500,20141223,27906,13953053000,12,,0,,N,N,296,-9,-14,-31,-3,20230331,1970,,N,N,N
160600,KR7160600003,이큐셀,ST,3,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3100,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20150626,34482,17241276000,12,,0,,N,N,479,31,46,46,39,20230331,1068,,N,N,N
160980,KR7160980009,싸이맥스,ST,3,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,13520,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,20815,500,20150617,10924,5462121500,12,,0,,N,N,363,20,49,38,10,20230331,1476,,N,N,N
161570,KR7161570007,THE MIDONG,ST,3,1007,1018,1039,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1933,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,223296,500,20131113,15582,7791415000,12,,0,,N,N,34,1,2,2,5,20230331,301,,N,N,N
161580,KR7161580006,필옵틱스,ST,3,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10280,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,411192,500,20170601,22013,11006538500,12,,0,,N,N,1371,88,84,69,23,20230331,2262,,N,N,N
162300,KR7162300008,신스틸,ST,0,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4120,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,69910,100,20221223,40295,4029534800,12,,0,,N,N,790,34,27,19,12,20230331,1660,,N,N,N
163730,KR7163730005,핑거,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11810,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,14837,500,20210129,9341,4670635500,12,,0,,N,N,221,6,13,10,9,20230331,1103,,N,N,N
164060,KR7164060006,이루다,ST,3,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6840,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,569403,500,20200806,19476,9738020500,12,,0,,N,N,109,4,5,3,4,20230331,1332,,N,N,N
166090,KR7166090001,하나머티리얼즈,ST,1,1007,1018,1040,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,45550,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,100347,500,20170428,19752,9876337000,12,,0,,N,Y,685,157,159,138,17,20230331,8997,,N,N,N
166480,KR7166480004,코아스템켐온,ST,2,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,8380,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,46044,500,20150626,32870,16435188000,12,,0,,N,N,123,-10,-27,-27,-27,20230331,2754,,N,N,N
168330,KR7168330009,내츄럴엔도텍,ST,3,1006,0,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,2825,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11834,500,20131031,31754,15877450000,12,,0,,N,N,37,-17,-16,-16,-15,20230331,897,,N,N,N
168360,KR7168360006,펨트론,ST,3,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13660,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,603530,500,20221124,10644,5322071000,12,,0,,N,N,177,23,25,21,32,20230331,1453,,N,N,N
169330,KR7169330008,엠브레인,ST,3,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3355,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,31690,500,20200701,18246,9123459000,6,,0,,N,N,429,45,45,35,15,20230331,612,,N,N,N
170030,KR7170030001,현대공업,ST,3,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8750,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,192667,500,20131204,15340,7670000000,12,,0,,N,N,731,52,76,57,17,20230331,1342,,N,N,N
170790,KR7170790000,파이오링크,ST,3,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14200,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,10930,500,20130801,6856,3428165000,12,,0,,N,N,616,114,133,121,18,20221231,973,,N,N,N
170920,KR7170920003,엘티씨,ST,3,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,38143,500,20131008,8616,4308092500,12,,0,,N,N,276,-35,-54,-51,-23,20230331,922,,N,N,N
171010,KR7171010002,램테크놀러지,ST,3,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6140,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,64937,500,20131118,13836,6918028500,12,,0,,N,N,121,-3,-6,-5,-4,20230331,849,,N,N,N
171090,KR7171090004,선익시스템,ST,3,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,37700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,287071,500,20170920,9376,4688383000,12,,0,,N,N,152,-26,-69,-57,-30,20230331,3535,,N,N,N
171120,KR7171120009,라이온켐텍,ST,3,0,1009,1023,N,N,Y,,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,10340,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,5223161,500,20131119,18893,9446788000,12,,0,,N,N,344,25,41,33,11,20230331,1953,,N,N,N
173130,KR7173130006,오파스넷,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,14380,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,222838,500,20180824,11860,5930215000,12,,0,,N,N,395,24,22,16,18,20230331,1705,,N,N,N
173940,KR7173940008,에프엔씨엔터,ST,3,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6030,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14786,500,20141204,15262,7631096500,12,,0,,N,N,194,-11,-13,-14,-13,20230331,920,,N,N,N
174880,KR7174880005,장원테크,ST,3,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,530,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20160715,21906,10953162500,12,,0,,N,N,164,13,5,5,3,20230331,116,,N,N,N
174900,KR7174900001,앱클론,ST,2,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,21250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,261103,500,20170918,15352,7676034500,12,,0,,N,N,34,-87,-103,-93,-33,20221231,3262,,N,N,N
175140,KR7175140003,인포마크,ST,3,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16128,500,20150923,14734,7367075000,12,,0,,N,N,60,-10,-4,-4,-4,20230331,1200,,N,N,N
175250,KR7175250000,아이큐어,ST,3,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1528181,500,20180712,37558,18779184000,12,,0,,N,N,156,-49,-74,-74,-33,20230331,1258,,N,N,N
177350,KR7177350006,베셀,ST,3,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4970,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,210323,500,20150619,13160,6580197000,12,,0,,N,N,60,-30,-37,-34,-42,20230331,654,,N,N,N
177830,KR7177830007,파버나인,ST,3,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4555,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,95294,500,20140804,14288,7144376500,12,,0,,N,N,313,5,10,10,5,20230331,650,,N,N,N
178320,KR7178320008,서진시스템,ST,1,1007,1018,1038,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,16940,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,168686,500,20170327,37580,18790321000,12,,0,,N,N,1978,87,165,134,10,20230331,6366,,N,N,Y
178780,KR7178780003,일월지엠엘,ST,3,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,8650,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20150630,13464,6732098000,12,,0,,N,N,26,-15,-15,-15,-49,20230331,1164,,N,N,N
179290,KR7179290002,엠아이텍,ST,2,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10620,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,222633,500,20181129,32115,16251589000,12,,0,,N,N,607,203,225,191,26,20221231,3410,,N,N,N
179530,KR7179530001,애드바이오텍,ST,3,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4240,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22991,500,20220124,9140,4570222000,12,,0,,N,N,30,-16,-5,-5,-6,20230331,387,,N,N,N
179900,KR7179900006,유티아이,ST,2,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,22950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,95240,500,20170927,16286,8143447500,12,,0,,N,N,48,-46,-43,-44,-39,20230331,3737,,N,N,N
180400,KR7180400004,DXVX,ST,2,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,219129,500,20151120,28895,14447692500,12,,0,,N,N,94,-12,-23,-24,-27,20230331,2453,,N,N,N
181340,KR7181340001,이즈미디어,ST,3,0,1009,1029,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,2705,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20170726,20058,10029483000,12,,0,,N,N,9,-54,-56,-56,-90,20230331,542,,N,N,N
182360,KR7182360008,큐브엔터,ST,2,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,22350,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,392628,500,20131121,13804,6902343500,12,,0,,N,N,243,9,14,10,10,20230331,3085,,N,N,N
182400,KR7182400002,엔케이맥스,ST,2,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,13540,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,306841,500,20151023,39931,19965598500,12,,0,,N,N,21,-113,-147,-145,-70,20230331,5406,,N,N,N
183300,KR7183300003,코미코,ST,2,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,53500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,37147,500,20170323,10020,5010223500,12,,0,,N,N,631,68,73,46,7,20230331,5360,,N,N,N
183490,KR7183490002,엔지켐생명과학,ST,3,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1699,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,185739,500,20180221,85065,42532781000,12,,0,,N,N,156,-31,-24,-24,-5,20230331,1445,,N,N,N
184230,KR7184230001,SGA솔루션즈,ST,3,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,905,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,93999,100,20131220,54187,5418722400,12,,0,,N,N,97,-15,-24,-23,-19,20230331,490,,N,N,N
185490,KR7185490000,아이진,ST,3,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4630,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,56163,500,20151116,21478,10739170000,12,,0,,N,N,8,-82,-78,-78,-48,20230331,994,,N,N,N
186230,KR7186230009,그린플러스,ST,3,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10700,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,120549,500,20190807,10820,5410094000,12,,0,,N,N,157,6,3,2,2,20230331,1157,,N,N,N
187220,KR7187220009,디티앤씨,ST,3,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4455,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43010,500,20141217,11698,5849010500,12,,0,,N,N,274,-7,24,23,8,20230331,521,,N,N,N
187270,KR7187270004,신화콘텍,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5030,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,62931,500,20140808,10143,5071922500,12,,0,,N,N,131,11,10,8,6,20230331,510,,N,N,N
187420,KR7187420005,제노포커스,ST,3,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4825,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,291402,500,20150529,22525,11262505000,12,,0,,N,N,61,-25,-33,-33,-55,20230331,1086,,N,N,N
187660,KR7187660006,에이디엠코리아,ST,3,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1997,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,32261,100,20210603,21836,2183625000,12,,0,,N,N,36,-9,-7,-7,-8,20230331,436,,N,N,N
187790,KR7187790001,나노,ST,3,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1275,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,158420,500,20140508,30518,15259421500,12,,0,,N,N,176,-20,-24,-24,-35,20230331,389,,N,N,N
187870,KR7187870001,디바이스이엔지,ST,3,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,17850,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,20066,500,20171220,7036,3518304500,12,,0,,N,N,113,-10,5,5,1,20230331,1256,,N,N,N
189300,KR7189300007,인텔리안테크,ST,1,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,69900,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,90337,500,20161018,9183,4591834500,12,,0,,N,N,644,8,19,10,2,20230331,6419,,N,N,Y
189330,KR7189330004,씨이랩,ST,3,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,19110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,177006,500,20210224,6081,3040892000,12,,0,,N,N,3,-17,-16,-16,-31,20230331,1162,,N,N,N
189690,KR7189690001,포시에스,ST,3,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8610,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,180166,500,20150211,9107,4553661500,6,,0,,N,N,267,46,51,41,8,20230331,784,,N,N,N
189860,KR7189860000,서전기전,ST,3,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,49133,500,20141224,9698,4849390000,12,,0,,N,N,507,-29,-30,-32,-9,20221231,601,,N,N,N
189980,KR7189980006,흥국에프엔비,ST,3,0,1009,1019,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2980,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,140512,100,20150807,40137,4013782700,12,,0,,N,N,259,31,26,20,9,20230331,1196,,N,N,N
190510,KR7190510008,나무가,ST,2,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16510,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,196087,500,20151112,16252,8323931500,12,,0,,N,N,1269,93,125,109,33,20230331,2683,,N,N,N
190650,KR7190650002,코리아에셋투자증권,ST,3,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7370,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,11019,5000,20191120,6388,31940000000,3,,0,,N,N,2166,215,229,167,19,20220331,470,,N,N,N
191410,KR7191410000,육일씨엔에쓰,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3595,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,41325,500,20151224,10123,5061923000,12,,0,,N,N,75,-1,-5,-9,-17,20230331,363,,N,N,N
191420,KR7191420009,테고사이언스,ST,3,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12360,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,6476,500,20141106,8108,4054417000,12,,0,,N,N,19,-6,-3,-3,-3,20230331,1002,,N,N,N
